label,token,occurrence
__label__meta_minus_m,wydajność,2
__label__meta_minus_m,destylowanej,2
__label__meta_minus_m,ewentualnego,2
__label__meta_minus_m,octem,2
__label__meta_minus_m,zaznaczone,2
__label__meta_minus_m,nieprzystosowany,2
__label__meta_minus_m,zejście,2
__label__meta_minus_m,śliczny,2
__label__meta_minus_m,funkcjonalny,2
__label__meta_minus_m,zadaszenia,2
__label__meta_minus_m,przełknięcia,2
__label__meta_minus_m,wizytówka,2
__label__meta_minus_m,przemili,2
__label__meta_minus_m,sugerujac,2
__label__meta_minus_m,dyskopatie,2
__label__meta_minus_m,przeciwbólowych,2
__label__meta_minus_m,możne,2
__label__meta_minus_m,mrożona,2
__label__meta_minus_m,wrzucone,2
__label__meta_minus_m,cenami,2
__label__meta_minus_m,poglądy,2
__label__meta_minus_m,łatwiej,2
__label__meta_minus_m,nić,2
__label__meta_minus_m,porozumienia,2
__label__meta_minus_m,posklejane,2
__label__meta_minus_m,wstawiono,2
__label__meta_minus_m,nowymi,2
__label__meta_minus_m,zwany,2
__label__meta_minus_m,dziecięce,2
__label__meta_minus_m,sprzedawane,2
__label__meta_minus_m,wersalka,2
__label__meta_minus_m,kolonijnych,2
__label__meta_minus_m,połączonych,2
__label__meta_minus_m,gościła,2
__label__meta_minus_m,kolonię,2
__label__meta_minus_m,umieścić,2
__label__meta_minus_m,kilkudniowego,2
__label__meta_minus_m,merlin,2
__label__meta_minus_m,usuwanie,2
__label__meta_minus_m,oczywisty,2
__label__meta_minus_m,wpisach,2
__label__meta_minus_m,hostelowy,2
__label__meta_minus_m,akustyka,2
__label__meta_minus_m,podrzędnym,2
__label__meta_minus_m,gimnazjum,2
__label__meta_minus_m,tvn,2
__label__meta_minus_m,omówienie,2
__label__meta_minus_m,planu,2
__label__meta_minus_m,przewidywał,2
__label__meta_minus_m,wyrywać,2
__label__meta_minus_m,stalowe,2
__label__meta_minus_m,odnowiony,2
__label__meta_minus_m,dawnej,2
__label__meta_minus_m,szatni,2
__label__meta_minus_m,wkoło,2
__label__meta_minus_m,golasa,2
__label__meta_minus_m,tegoż,2
__label__meta_minus_m,hormonalnym,2
__label__meta_minus_m,ograniczony,2
__label__meta_minus_m,akcesoria,2
__label__meta_minus_m,parkietów,2
__label__meta_minus_m,zdała,2
__label__meta_minus_m,podłóg,2
__label__meta_minus_m,szczera,2
__label__meta_minus_m,uczęszczam,2
__label__meta_minus_m,ania,2
__label__meta_minus_m,narodzin,2
__label__meta_minus_m,lecieć,2
__label__meta_minus_m,standardach,2
__label__meta_minus_m,klaustrofobicznie,2
__label__meta_minus_m,znakiem,2
__label__meta_minus_m,ac,2
__label__meta_minus_m,dc,2
__label__meta_minus_m,półkę,2
__label__meta_minus_m,uzupełnione,2
__label__meta_minus_m,szamponem,2
__label__meta_minus_m,uzupełniany,2
__label__meta_minus_m,odkurzona,2
__label__meta_minus_m,zamieciona,2
__label__meta_minus_m,procentach,2
__label__meta_minus_m,niemcy,2
__label__meta_minus_m,przezylam,2
__label__meta_minus_m,podatki,2
__label__meta_minus_m,zestawów,2
__label__meta_minus_m,licencję,2
__label__meta_minus_m,robota,2
__label__meta_minus_m,przenocować,2
__label__meta_minus_m,naprawie,2
__label__meta_minus_m,beton,2
__label__meta_minus_m,zewnętrzna,2
__label__meta_minus_m,desek,2
__label__meta_minus_m,wymyśla,2
__label__meta_minus_m,grzejników,2
__label__meta_minus_m,pisemnie,2
__label__meta_minus_m,dochodzą,2
__label__meta_minus_m,odkurzaczem,2
__label__meta_minus_m,tortur,2
__label__meta_minus_m,siedzę,2
__label__meta_minus_m,dokarmiać,2
__label__meta_minus_m,przybiera,2
__label__meta_minus_m,stosuję,2
__label__meta_minus_m,wisiał,2
__label__meta_minus_m,wylądował,2
__label__meta_minus_m,moczowego,2
__label__meta_minus_m,szczepienia,2
__label__meta_minus_m,król,2
__label__meta_minus_m,wskazaniach,2
__label__meta_minus_m,ograniczeń,2
__label__meta_minus_m,różniła,2
__label__meta_minus_m,sun,2
__label__meta_minus_m,stwierdzilam,2
__label__meta_minus_m,zdystansowana,2
__label__meta_minus_m,załatwic,2
__label__meta_minus_m,wykładzinach,2
__label__meta_minus_m,zaangażowany,2
__label__meta_minus_m,prawidłowy,2
__label__meta_minus_m,kłopotliwe,2
__label__meta_minus_m,dokładane,2
__label__meta_minus_m,zgubienie,2
__label__meta_minus_m,blaty,2
__label__meta_minus_m,wodniak,2
__label__meta_minus_m,zawał,2
__label__meta_minus_m,upiera,2
__label__meta_minus_m,uznano,2
__label__meta_minus_m,portu,2
__label__meta_minus_m,przedemną,2
__label__meta_minus_m,sucho,2
__label__meta_minus_m,mozliwe,2
__label__meta_minus_m,felerny,2
__label__meta_minus_m,fachowosc,2
__label__meta_minus_m,zabiegem,2
__label__meta_minus_m,wiatraczki,2
__label__meta_minus_m,pot,2
__label__meta_minus_m,potrafiących,2
__label__meta_minus_m,wysiedzieć,2
__label__meta_minus_m,fotelika,2
__label__meta_minus_m,bezproblemowo,2
__label__meta_minus_m,sęk,2
__label__meta_minus_m,ochronne,2
__label__meta_minus_m,crash,2
__label__meta_minus_m,bartłomiej,2
__label__meta_minus_m,przyspieszać,2
__label__meta_minus_m,rurka,2
__label__meta_minus_m,dostepnych,2
__label__meta_minus_m,więzadło,2
__label__meta_minus_m,przetrwała,2
__label__meta_minus_m,płakało,2
__label__meta_minus_m,kozierowskiej,2
__label__meta_minus_m,przykrych,2
__label__meta_minus_m,początki,2
__label__meta_minus_m,zamieniła,2
__label__meta_minus_m,czekoladowe,2
__label__meta_minus_m,przypada,2
__label__meta_minus_m,symboliczna,2
__label__meta_minus_m,wprowadzony,2
__label__meta_minus_m,doplacic,2
__label__meta_minus_m,wypuścili,2
__label__meta_minus_m,gorączką,2
__label__meta_minus_m,europa,2
__label__meta_minus_m,grecka,2
__label__meta_minus_m,pokusiła,2
__label__meta_minus_m,schorzeniem,2
__label__meta_minus_m,temperaturach,2
__label__meta_minus_m,prawidłową,2
__label__meta_minus_m,zdechły,2
__label__meta_minus_m,burgery,2
__label__meta_minus_m,chorobach,2
__label__meta_minus_m,neurologicznych,2
__label__meta_minus_m,odpisać,2
__label__meta_minus_m,rodzicami,2
__label__meta_minus_m,wojna,2
__label__meta_minus_m,drinku,2
__label__meta_minus_m,ladne,2
__label__meta_minus_m,wysokosci,2
__label__meta_minus_m,kanalizacyjna,2
__label__meta_minus_m,doczekał,2
__label__meta_minus_m,pokrojone,2
__label__meta_minus_m,sklepiku,2
__label__meta_minus_m,oferte,2
__label__meta_minus_m,adresu,2
__label__meta_minus_m,zajmowała,2
__label__meta_minus_m,pisaniem,2
__label__meta_minus_m,kompie,2
__label__meta_minus_m,sklejki,2
__label__meta_minus_m,zarezerwowalismy,2
__label__meta_minus_m,swiatecznego,2
__label__meta_minus_m,aktualna,2
__label__meta_minus_m,zwrotnego,2
__label__meta_minus_m,odwolana,2
__label__meta_minus_m,przysadki,2
__label__meta_minus_m,natychmiastowo,2
__label__meta_minus_m,miesiaczki,2
__label__meta_minus_m,skrocie,2
__label__meta_minus_m,nauk,2
__label__meta_minus_m,narazac,2
__label__meta_minus_m,mikrofala,2
__label__meta_minus_m,szkiełko,2
__label__meta_minus_m,piekarniku,2
__label__meta_minus_m,faszerować,2
__label__meta_minus_m,ciesze,2
__label__meta_minus_m,marcin,2
__label__meta_minus_m,kataru,2
__label__meta_minus_m,nurofen,2
__label__meta_minus_m,sudafed,2
__label__meta_minus_m,domykały,2
__label__meta_minus_m,panują,2
__label__meta_minus_m,załapać,2
__label__meta_minus_m,nagrzać,2
__label__meta_minus_m,pachniała,2
__label__meta_minus_m,pokazie,2
__label__meta_minus_m,poważniejsze,2
__label__meta_minus_m,podła,2
__label__meta_minus_m,grzybów,2
__label__meta_minus_m,przestarzały,2
__label__meta_minus_m,monitora,2
__label__meta_minus_m,skandaliczna,2
__label__meta_minus_m,leżących,2
__label__meta_minus_m,przynoszące,2
__label__meta_minus_m,szczyrku,2
__label__meta_minus_m,kij,2
__label__meta_minus_m,posprzatac,2
__label__meta_minus_m,poranek,2
__label__meta_minus_m,operatorem,2
__label__meta_minus_m,kniażewski,2
__label__meta_minus_m,towarzyszącym,2
__label__meta_minus_m,bibliotece,2
__label__meta_minus_m,obfitym,2
__label__meta_minus_m,kniażewskiego,2
__label__meta_minus_m,zwana,2
__label__meta_minus_m,natknęła,2
__label__meta_minus_m,zastępstwie,2
__label__meta_minus_m,zdezorientowana,2
__label__meta_minus_m,zmieszana,2
__label__meta_minus_m,czwarta,2
__label__meta_minus_m,zwiększenie,2
__label__meta_minus_m,sugerowała,2
__label__meta_minus_m,czarę,2
__label__meta_minus_m,przybrała,2
__label__meta_minus_m,jednakowo,2
__label__meta_minus_m,wstępnego,2
__label__meta_minus_m,tomasz,2
__label__meta_minus_m,wysyla,2
__label__meta_minus_m,przedewszystkim,2
__label__meta_minus_m,urszula,2
__label__meta_minus_m,przeglądaniu,2
__label__meta_minus_m,przedłużyć,2
__label__meta_minus_m,poślizgnęła,2
__label__meta_minus_m,jelitowych,2
__label__meta_minus_m,firmowa,2
__label__meta_minus_m,uporczywy,2
__label__meta_minus_m,termosie,2
__label__meta_minus_m,mozemy,2
__label__meta_minus_m,wynosila,2
__label__meta_minus_m,party,2
__label__meta_minus_m,radzimy,2
__label__meta_minus_m,uwazac,2
__label__meta_minus_m,wyższością,2
__label__meta_minus_m,omdlenia,2
__label__meta_minus_m,samodzielne,2
__label__meta_minus_m,papierowej,2
__label__meta_minus_m,zajmowali,2
__label__meta_minus_m,stoliczek,2
__label__meta_minus_m,walory,2
__label__meta_minus_m,dziąseł,2
__label__meta_minus_m,ustnej,2
__label__meta_minus_m,zaufać,2
__label__meta_minus_m,oferując,2
__label__meta_minus_m,przyjęty,2
__label__meta_minus_m,stratą,2
__label__meta_minus_m,twierdzili,2
__label__meta_minus_m,katarzyny,2
__label__meta_minus_m,płatność,2
__label__meta_minus_m,zatoński,2
__label__meta_minus_m,zamianie,2
__label__meta_minus_m,przychodniach,2
__label__meta_minus_m,wycisnąć,2
__label__meta_minus_m,znalezienia,2
__label__meta_minus_m,poprawek,2
__label__meta_minus_m,vis,2
__label__meta_minus_m,klubów,2
__label__meta_minus_m,zatyczki,2
__label__meta_minus_m,liry,2
__label__meta_minus_m,jogurcie,2
__label__meta_minus_m,cieplo,2
__label__meta_minus_m,wskoczył,2
__label__meta_minus_m,czyjegoś,2
__label__meta_minus_m,wydawaniem,2
__label__meta_minus_m,ciało,2
__label__meta_minus_m,turków,2
__label__meta_minus_m,grymas,2
__label__meta_minus_m,dolnym,2
__label__meta_minus_m,znanych,2
__label__meta_minus_m,faktach,2
__label__meta_minus_m,cierpieniu,2
__label__meta_minus_m,deskami,2
__label__meta_minus_m,metrow,2
__label__meta_minus_m,zauwazyla,2
__label__meta_minus_m,pisano,2
__label__meta_minus_m,zmarzła,2
__label__meta_minus_m,architektury,2
__label__meta_minus_m,podmuch,2
__label__meta_minus_m,bolączka,2
__label__meta_minus_m,buczenie,2
__label__meta_minus_m,przerwami,2
__label__meta_minus_m,zachorował,2
__label__meta_minus_m,groźny,2
__label__meta_minus_m,zbędną,2
__label__meta_minus_m,barierek,2
__label__meta_minus_m,górne,2
__label__meta_minus_m,odklejają,2
__label__meta_minus_m,prawdziwie,2
__label__meta_minus_m,luźne,2
__label__meta_minus_m,niestabilne,2
__label__meta_minus_m,wyszkolona,2
__label__meta_minus_m,stadium,2
__label__meta_minus_m,zdziwił,2
__label__meta_minus_m,wyjęta,2
__label__meta_minus_m,kukurydziane,2
__label__meta_minus_m,chrupki,2
__label__meta_minus_m,martwy,2
__label__meta_minus_m,ładowanie,2
__label__meta_minus_m,szczelny,2
__label__meta_minus_m,rozumiała,2
__label__meta_minus_m,laska,2
__label__meta_minus_m,jadalnej,2
__label__meta_minus_m,zrelaksować,2
__label__meta_minus_m,śmietanie,2
__label__meta_minus_m,ocenia,2
__label__meta_minus_m,szalę,2
__label__meta_minus_m,nieświeży,2
__label__meta_minus_m,zapadł,2
__label__meta_minus_m,potrzebnie,2
__label__meta_minus_m,opowiedział,2
__label__meta_minus_m,określone,2
__label__meta_minus_m,urodzenie,2
__label__meta_minus_m,wyrośnie,2
__label__meta_minus_m,zajdzie,2
__label__meta_minus_m,ślubem,2
__label__meta_minus_m,urbański,2
__label__meta_minus_m,urbańskiego,2
__label__meta_minus_m,miesięczną,2
__label__meta_minus_m,dzbanka,2
__label__meta_minus_m,błachowicz,2
__label__meta_minus_m,podejrzenia,2
__label__meta_minus_m,dodając,2
__label__meta_minus_m,udziela,2
__label__meta_minus_m,wyczerpujące,2
__label__meta_minus_m,leczyla,2
__label__meta_minus_m,homeopatii,2
__label__meta_minus_m,trafne,2
__label__meta_minus_m,przysłania,2
__label__meta_minus_m,prawem,2
__label__meta_minus_m,składać,2
__label__meta_minus_m,zaliczam,2
__label__meta_minus_m,lżejsza,2
__label__meta_minus_m,galerii,2
__label__meta_minus_m,popsuć,2
__label__meta_minus_m,barmanowi,2
__label__meta_minus_m,taxi,2
__label__meta_minus_m,kanałowe,2
__label__meta_minus_m,ujastku,2
__label__meta_minus_m,bawił,2
__label__meta_minus_m,skurczów,2
__label__meta_minus_m,zajmował,2
__label__meta_minus_m,płacą,2
__label__meta_minus_m,aktywny,2
__label__meta_minus_m,ludziach,2
__label__meta_minus_m,przeprowadzane,2
__label__meta_minus_m,każdorazowo,2
__label__meta_minus_m,przeprowadzał,2
__label__meta_minus_m,zaskoczona,2
__label__meta_minus_m,wybiore,2
__label__meta_minus_m,starszej,2
__label__meta_minus_m,pasków,2
__label__meta_minus_m,sprawiało,2
__label__meta_minus_m,office,2
__label__meta_minus_m,anoskopem,2
__label__meta_minus_m,chałacie,2
__label__meta_minus_m,cieślik,2
__label__meta_minus_m,usuwany,2
__label__meta_minus_m,garb,2
__label__meta_minus_m,zwyczaje,2
__label__meta_minus_m,dawne,2
__label__meta_minus_m,wystawionych,2
__label__meta_minus_m,wypisane,2
__label__meta_minus_m,rad,2
__label__meta_minus_m,specyficzne,2
__label__meta_minus_m,bialko,2
__label__meta_minus_m,morfologia,2
__label__meta_minus_m,łaskawa,2
__label__meta_minus_m,wiekszość,2
__label__meta_minus_m,bazie,2
__label__meta_minus_m,alergiczny,2
__label__meta_minus_m,tło,2
__label__meta_minus_m,kompleksowego,2
__label__meta_minus_m,szatniach,2
__label__meta_minus_m,prawidłowej,2
__label__meta_minus_m,rekompensatą,2
__label__meta_minus_m,rowerki,2
__label__meta_minus_m,humorze,2
__label__meta_minus_m,wlasciciela,2
__label__meta_minus_m,malych,2
__label__meta_minus_m,podpisu,2
__label__meta_minus_m,przyzwyczaić,2
__label__meta_minus_m,nijaka,2
__label__meta_minus_m,usmiechu,2
__label__meta_minus_m,przeprosila,2
__label__meta_minus_m,wedlin,2
__label__meta_minus_m,zapytaniu,2
__label__meta_minus_m,rukola,2
__label__meta_minus_m,potwierdzających,2
__label__meta_minus_m,wrażeniach,2
__label__meta_minus_m,bielsku,2
__label__meta_minus_m,uprzedzać,2
__label__meta_minus_m,subiektywne,2
__label__meta_minus_m,postępują,2
__label__meta_minus_m,zapalnych,2
__label__meta_minus_m,uzupełniona,2
__label__meta_minus_m,wątrobowe,2
__label__meta_minus_m,doczekało,2
__label__meta_minus_m,miernictwo,2
__label__meta_minus_m,kartkowki,2
__label__meta_minus_m,rozpadały,2
__label__meta_minus_m,internetowym,2
__label__meta_minus_m,wysłucha,2
__label__meta_minus_m,fizyczny,2
__label__meta_minus_m,wyjątkowa,2
__label__meta_minus_m,przełożenia,2
__label__meta_minus_m,sprawdzanie,2
__label__meta_minus_m,posiadaczom,2
__label__meta_minus_m,slide,2
__label__meta_minus_m,modeli,2
__label__meta_minus_m,rozumieć,2
__label__meta_minus_m,należycie,2
__label__meta_minus_m,zanieść,2
__label__meta_minus_m,rzeczach,2
__label__meta_minus_m,ładniejsze,2
__label__meta_minus_m,uzyskuje,2
__label__meta_minus_m,promowanie,2
__label__meta_minus_m,planowane,2
__label__meta_minus_m,spakować,2
__label__meta_minus_m,szwedzkim,2
__label__meta_minus_m,przyzwyczajony,2
__label__meta_minus_m,kiepską,2
__label__meta_minus_m,szczytowym,2
__label__meta_minus_m,chemię,2
__label__meta_minus_m,color,2
__label__meta_minus_m,posta,2
__label__meta_minus_m,zapowiadał,2
__label__meta_minus_m,panow,2
__label__meta_minus_m,imprez,2
__label__meta_minus_m,czerwca,2
__label__meta_minus_m,dwójki,2
__label__meta_minus_m,niewielka,2
__label__meta_minus_m,weekendowego,2
__label__meta_minus_m,dymem,2
__label__meta_minus_m,nożnej,2
__label__meta_minus_m,składzik,2
__label__meta_minus_m,niewymagających,2
__label__meta_minus_m,niepalący,2
__label__meta_minus_m,wydobywał,2
__label__meta_minus_m,klitka,2
__label__meta_minus_m,powietrzu,2
__label__meta_minus_m,nadane,2
__label__meta_minus_m,ochronie,2
__label__meta_minus_m,drukarka,2
__label__meta_minus_m,idiotę,2
__label__meta_minus_m,babińskiego,2
__label__meta_minus_m,oburzenia,2
__label__meta_minus_m,obrażony,2
__label__meta_minus_m,rownolegle,2
__label__meta_minus_m,szkoła,2
__label__meta_minus_m,szkolnym,2
__label__meta_minus_m,mętna,2
__label__meta_minus_m,znaleść,2
__label__meta_minus_m,fajnych,2
__label__meta_minus_m,talerzyk,2
__label__meta_minus_m,donieść,2
__label__meta_minus_m,skrawek,2
__label__meta_minus_m,wymyślał,2
__label__meta_minus_m,fatalnej,2
__label__meta_minus_m,procesie,2
__label__meta_minus_m,pobudka,2
__label__meta_minus_m,walizka,2
__label__meta_minus_m,wlasne,2
__label__meta_minus_m,goraczka,2
__label__meta_minus_m,twierdza,2
__label__meta_minus_m,pobierania,2
__label__meta_minus_m,najwieksza,2
__label__meta_minus_m,służbie,2
__label__meta_minus_m,uderzyło,2
__label__meta_minus_m,teksty,2
__label__meta_minus_m,okropnej,2
__label__meta_minus_m,niemiłej,2
__label__meta_minus_m,czystą,2
__label__meta_minus_m,ludzką,2
__label__meta_minus_m,nastepnie,2
__label__meta_minus_m,stawy,2
__label__meta_minus_m,homeopata,2
__label__meta_minus_m,gwinty,2
__label__meta_minus_m,istna,2
__label__meta_minus_m,niezle,2
__label__meta_minus_m,wazna,2
__label__meta_minus_m,bedziesh,2
__label__meta_minus_m,grupe,2
__label__meta_minus_m,laborek,2
__label__meta_minus_m,rysunkow,2
__label__meta_minus_m,wyznaczonych,2
__label__meta_minus_m,terminach,2
__label__meta_minus_m,rysunki,2
__label__meta_minus_m,poprawia,2
__label__meta_minus_m,grubym,2
__label__meta_minus_m,obleje,2
__label__meta_minus_m,rozgotowane,2
__label__meta_minus_m,risotto,2
__label__meta_minus_m,papryką,2
__label__meta_minus_m,powolna,2
__label__meta_minus_m,miesiącem,2
__label__meta_minus_m,tekstu,2
__label__meta_minus_m,płodowy,2
__label__meta_minus_m,chłopaka,2
__label__meta_minus_m,gender,2
__label__meta_minus_m,siusiaka,2
__label__meta_minus_m,ciężarnym,2
__label__meta_minus_m,zrobionych,2
__label__meta_minus_m,kluczowe,2
__label__meta_minus_m,niesłuszne,2
__label__meta_minus_m,przypuszczenia,2
__label__meta_minus_m,dymy,2
__label__meta_minus_m,stu,2
__label__meta_minus_m,numerach,2
__label__meta_minus_m,szefostwa,2
__label__meta_minus_m,włączył,2
__label__meta_minus_m,powtórzenie,2
__label__meta_minus_m,zorientować,2
__label__meta_minus_m,niejednokrotnie,2
__label__meta_minus_m,grecką,2
__label__meta_minus_m,tawerna,2
__label__meta_minus_m,kierunek,2
__label__meta_minus_m,pokazując,2
__label__meta_minus_m,zwinczewski,2
__label__meta_minus_m,zaznaczyć,2
__label__meta_minus_m,obidzińskiego,2
__label__meta_minus_m,ortopeda,2
__label__meta_minus_m,chodzeniu,2
__label__meta_minus_m,deformację,2
__label__meta_minus_m,nareszcie,2
__label__meta_minus_m,stopach,2
__label__meta_minus_m,codziennych,2
__label__meta_minus_m,wykończenia,2
__label__meta_minus_m,poświęcając,2
__label__meta_minus_m,przełykaniem,2
__label__meta_minus_m,tramwaj,2
__label__meta_minus_m,ketchupu,2
__label__meta_minus_m,kapusty,2
__label__meta_minus_m,podejrzany,2
__label__meta_minus_m,przetrwać,2
__label__meta_minus_m,rozbierania,2
__label__meta_minus_m,start,2
__label__meta_minus_m,odsyłam,2
__label__meta_minus_m,gwarancje,2
__label__meta_minus_m,podobna,2
__label__meta_minus_m,przeciwzapalny,2
__label__meta_minus_m,inhalacji,2
__label__meta_minus_m,wymienionych,2
__label__meta_minus_m,zagotowania,2
__label__meta_minus_m,wyłączy,2
__label__meta_minus_m,kabiną,2
__label__meta_minus_m,grzejnika,2
__label__meta_minus_m,odkurzana,2
__label__meta_minus_m,skarpety,2
__label__meta_minus_m,stanowiły,2
__label__meta_minus_m,ikei,2
__label__meta_minus_m,piechotą,2
